	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SBDS	4.81086655893104e-111	0.341372482802283	0.482	0.31	9.0131584981573e-107	Naive T cells	SBDS
COX4I1	2.49896666276136e-109	0.303445311158242	0.91	0.789	4.6818140426834e-105	Naive T cells	COX4I1
PPP1R2	3.94543865779041e-107	0.281237962101125	0.382	0.219	7.39177932537032e-103	Naive T cells	PPP1R2
RPL23	7.4256087848559e-101	0.285977009175851	0.967	0.842	1.39118780584275e-96	Naive T cells	RPL23
TSC22D31	4.35012963104536e-97	0.308661020455038	0.788	0.625	8.14996786376348e-93	Naive T cells	TSC22D3
SNHG8	1.62384592175081e-94	0.348432299868028	0.529	0.368	3.04227533440013e-90	Naive T cells	SNHG8
OCIAD2	2.16868592016312e-94	0.253570171931987	0.353	0.203	4.06303307142561e-90	Naive T cells	OCIAD2
RPL36AL	2.37840220639975e-94	0.338754987222299	0.753	0.65	4.45593653368993e-90	Naive T cells	RPL36AL
SEPT1	1.50150723570998e-93	0.256437220154353	0.339	0.193	2.81307380610264e-89	Naive T cells	SEPT1
ARHGEF1	1.59754015618348e-92	0.257689659243345	0.365	0.213	2.99299148260974e-88	Naive T cells	ARHGEF1
GNB2L11	8.75842194725944e-91	0.251284657150275	0.995	0.899	1.64089035181906e-86	Naive T cells	GNB2L1
GIMAP4	1.11379775684371e-89	0.252927017739164	0.334	0.188	2.08670009744669e-85	Naive T cells	GIMAP4
DNAJB1	6.48528519785484e-89	0.304376684539551	0.393	0.247	1.2150181818181e-84	Naive T cells	DNAJB1
CDC42SE2	2.4711736740317e-87	0.251478910942289	0.364	0.218	4.62974387829839e-83	Naive T cells	CDC42SE2
FOXP1	3.09824532189762e-83	0.327625722900502	0.499	0.352	5.80456261057519e-79	Naive T cells	FOXP1
FXYD5	1.74665713712803e-73	0.278232410999796	0.585	0.434	3.27236214640936e-69	Naive T cells	FXYD5
HBB	0	3.65932219485367	0.962	0.881	0	Erythrocytes 1	HBB
HBA2	0	3.60183304504111	0.932	0.786	0	Erythrocytes 1	HBA2
HBA1	0	3.50258525429284	0.929	0.739	0	Erythrocytes 1	HBA1
HBD	0	2.36509211728545	0.898	0.497	0	Erythrocytes 1	HBD
IFI27	0	2.0866170349305	0.814	0.19	0	Erythrocytes 1	IFI27
SLC25A37	0	2.02872280386272	0.896	0.251	0	Erythrocytes 1	SLC25A37
ALAS2	0	1.99997144148998	0.865	0.187	0	Erythrocytes 1	ALAS2
HBM	0	1.96893866812124	0.872	0.333	0	Erythrocytes 1	HBM
SNCA	0	1.68045657185876	0.844	0.189	0	Erythrocytes 1	SNCA
AHSP	0	1.626075365506	0.877	0.345	0	Erythrocytes 1	AHSP
BPGM	0	1.61315793790266	0.8	0.138	0	Erythrocytes 1	BPGM
BNIP3L	0	1.6099189245707	0.881	0.295	0	Erythrocytes 1	BNIP3L
ARL4A	0	1.50688793321762	0.597	0.149	0	Erythrocytes 1	ARL4A
NCOA4	0	1.4241396330458	0.815	0.317	0	Erythrocytes 1	NCOA4
IFIT1B	0	1.40504163419695	0.543	0.039	0	Erythrocytes 1	IFIT1B
TMCC2	0	1.28545492469638	0.432	0.051	0	Erythrocytes 1	TMCC2
BLVRB	0	1.2704055872654	0.785	0.23	0	Erythrocytes 1	BLVRB
SLC25A39	0	1.18527641385552	0.837	0.34	0	Erythrocytes 1	SLC25A39
EIF1AY	0	1.15520945874056	0.77	0.394	0	Erythrocytes 1	EIF1AY
KRT1	0	1.13827725924204	0.583	0.045	0	Erythrocytes 1	KRT1
UBB	0	1.11746145702843	0.996	0.966	0	Erythrocytes 1	UBB
MKRN1	0	1.11678404195181	0.753	0.269	0	Erythrocytes 1	MKRN1
CA1	0	1.0881108903611	0.86	0.311	0	Erythrocytes 1	CA1
GMPR	0	1.07125765392494	0.67	0.068	0	Erythrocytes 1	GMPR
SLC4A1	0	1.04138682795086	0.706	0.15	0	Erythrocytes 1	SLC4A1
DCAF12	0	1.02969911811494	0.673	0.097	0	Erythrocytes 1	DCAF12
STRADB	0	1.0162464740081	0.675	0.13	0	Erythrocytes 1	STRADB
TERF2IP	0	0.987550179056669	0.813	0.438	0	Erythrocytes 1	TERF2IP
GSPT1	0	0.972981138527226	0.66	0.221	0	Erythrocytes 1	GSPT1
BSG	0	0.970364198593061	0.763	0.445	0	Erythrocytes 1	BSG
FECH	0	0.926977851021935	0.647	0.121	0	Erythrocytes 1	FECH
TRIM58	0	0.889531096712323	0.51	0.06	0	Erythrocytes 1	TRIM58
SEC62	0	0.879832341339315	0.819	0.582	0	Erythrocytes 1	SEC62
GYPB	0	0.85118227977127	0.671	0.127	0	Erythrocytes 1	GYPB
FKBP8	0	0.78482592712806	0.851	0.486	0	Erythrocytes 1	FKBP8
RIOK3	0	0.76667544632668	0.59	0.136	0	Erythrocytes 1	RIOK3
FAM210B	0	0.765831919636011	0.607	0.114	0	Erythrocytes 1	FAM210B
GYPC	0	0.7557167985496	0.769	0.361	0	Erythrocytes 1	GYPC
SELENBP1	0	0.74890233238863	0.513	0.08	0	Erythrocytes 1	SELENBP1
LGALS3	0	0.727747337894703	0.494	0.082	0	Erythrocytes 1	LGALS3
HBQ1	0	0.725852003099061	0.528	0.076	0	Erythrocytes 1	HBQ1
GLRX5	0	0.721815160363287	0.646	0.306	0	Erythrocytes 1	GLRX5
HMBS	0	0.717154802269827	0.504	0.172	0	Erythrocytes 1	HMBS
NUDT4	0	0.699783468097759	0.562	0.23	0	Erythrocytes 1	NUDT4
SLC2A1	0	0.69563196307567	0.438	0.132	0	Erythrocytes 1	SLC2A1
ADIPOR1	0	0.694545561405439	0.608	0.206	0	Erythrocytes 1	ADIPOR1
GYPA	0	0.684337578259984	0.625	0.158	0	Erythrocytes 1	GYPA
FBXO7	0	0.659948418744891	0.683	0.304	0	Erythrocytes 1	FBXO7
STOM	0	0.649307104333665	0.498	0.14	0	Erythrocytes 1	STOM
GABARAPL2	0	0.640490943782194	0.791	0.509	0	Erythrocytes 1	GABARAPL2
MAP2K3	0	0.632738303414122	0.543	0.197	0	Erythrocytes 1	MAP2K3
PITHD1	0	0.61838051162909	0.488	0.197	0	Erythrocytes 1	PITHD1
EPB42	0	0.599016708498291	0.446	0.093	0	Erythrocytes 1	EPB42
FAM46C	0	0.585946662675108	0.452	0.06	0	Erythrocytes 1	FAM46C
BCL2L1	0	0.563592260460335	0.543	0.207	0	Erythrocytes 1	BCL2L1
DMTN	0	0.557688145905993	0.446	0.069	0	Erythrocytes 1	DMTN
RNF11	0	0.515132048212958	0.484	0.166	0	Erythrocytes 1	RNF11
RNF10	0	0.514193878485219	0.543	0.208	0	Erythrocytes 1	RNF10
CISD2	0	0.506585181372402	0.562	0.238	0	Erythrocytes 1	CISD2
SMIM1	0	0.488354122984794	0.426	0.087	0	Erythrocytes 1	SMIM1
ISCA1	0	0.483534002115391	0.48	0.175	0	Erythrocytes 1	ISCA1
PIP4K2A	0	0.467855361190816	0.386	0.099	0	Erythrocytes 1	PIP4K2A
TSPAN5	0	0.441146254197975	0.356	0.086	0	Erythrocytes 1	TSPAN5
NFIX	0	0.434696105656158	0.336	0.047	0	Erythrocytes 1	NFIX
LPIN2	0	0.433466731462989	0.31	0.063	0	Erythrocytes 1	LPIN2
KLF1	0	0.427105082131857	0.351	0.086	0	Erythrocytes 1	KLF1
FOXO3	0	0.425471209887346	0.367	0.098	0	Erythrocytes 1	FOXO3
HEMGN	0	0.419885884723594	0.549	0.193	0	Erythrocytes 1	HEMGN
MXI1	0	0.410912395406295	0.358	0.071	0	Erythrocytes 1	MXI1
MOSPD1	0	0.386394696779108	0.316	0.07	0	Erythrocytes 1	MOSPD1
EPB41	0	0.380176648364973	0.344	0.09	0	Erythrocytes 1	EPB41
ANKRD9	0	0.375210001856467	0.265	0.038	0	Erythrocytes 1	ANKRD9
SLC40A1	0	0.374800633404459	0.268	0.043	0	Erythrocytes 1	SLC40A1
MYL4	0	0.372000166284778	0.347	0.084	0	Erythrocytes 1	MYL4
NFE2	0	0.33867227598983	0.301	0.076	0	Erythrocytes 1	NFE2
CLIC2	0	0.337712997450877	0.25	0.025	0	Erythrocytes 1	CLIC2
SLC14A1	0	0.323100469674107	0.261	0.034	0	Erythrocytes 1	SLC14A1
SESN3	0	0.317655737037796	0.274	0.056	0	Erythrocytes 1	SESN3
TESC	0	0.303624854561672	0.31	0.078	0	Erythrocytes 1	TESC
MARCH8	0	0.29171256252907	0.262	0.053	0	Erythrocytes 1	MARCH8
TSPO2	0	0.284898855673509	0.271	0.056	0	Erythrocytes 1	TSPO2
MARCH2	1.19686830371981e-307	0.271576692968247	0.257	0.058	2.24233276701906e-303	Erythrocytes 1	MARCH2
TRAK2	1.42231806834e-302	0.312347616024658	0.259	0.059	2.66471290103498e-298	Erythrocytes 1	TRAK2
GUK1	2.86409641012662e-283	0.633211662080349	0.835	0.613	5.36588462437222e-279	Erythrocytes 1	GUK1
UBXN6	6.65140010197153e-278	0.316045237147635	0.335	0.104	1.24613980910437e-273	Erythrocytes 1	UBXN6
CCNDBP1	1.80616251020381e-275	0.525001872937035	0.598	0.305	3.38384546286684e-271	Erythrocytes 1	CCNDBP1
EMC3	4.29102209252096e-260	0.399479238357122	0.449	0.185	8.03922989033801e-256	Erythrocytes 1	EMC3
HAGH	4.69973902910589e-260	0.374207124972374	0.464	0.188	8.80496107102988e-256	Erythrocytes 1	HAGH
XPO7	2.20504972023171e-254	0.405295494378005	0.272	0.078	4.13116065085411e-250	Erythrocytes 1	XPO7
WNK1	2.65768186389165e-245	0.374739553712089	0.366	0.134	4.97916697200101e-241	Erythrocytes 1	WNK1
FBXO9	1.06610683385126e-241	0.293426680162599	0.302	0.095	1.99735115322034e-237	Erythrocytes 1	FBXO9
PCGF5	3.14415907634362e-238	0.381934549220592	0.393	0.154	5.89058202952978e-234	Erythrocytes 1	PCGF5
DCUN1D1	2.22116030006386e-224	0.298458290975306	0.32	0.111	4.16134382216964e-220	Erythrocytes 1	DCUN1D1
RHAG	2.50930951604021e-201	0.279199716326602	0.278	0.088	4.70119137830133e-197	Erythrocytes 1	RHAG
UBE2H	6.66008979077611e-194	0.272911560396152	0.275	0.094	1.2477678223019e-189	Erythrocytes 1	UBE2H
PSMF1	2.89899492077641e-181	0.33626065009808	0.434	0.209	5.4312669840746e-177	Erythrocytes 1	PSMF1
RBM38	2.61672623298701e-180	0.392533852297312	0.436	0.214	4.90243659750117e-176	Erythrocytes 1	RBM38
PPM1A	7.76736023849527e-172	0.26619548920474	0.325	0.131	1.45521494068209e-167	Erythrocytes 1	PPM1A
TOP1	3.71641357291161e-165	0.497848909650291	0.52	0.307	6.9627008288499e-161	Erythrocytes 1	TOP1
SIAH2	1.62847630545897e-148	0.365053426249745	0.472	0.261	3.05095035827738e-144	Erythrocytes 1	SIAH2
UBE2B	2.4466342555348e-144	0.344177444363185	0.516	0.302	4.58376927774444e-140	Erythrocytes 1	UBE2B
C9orf78	1.07099761119127e-143	0.435940680350463	0.503	0.306	2.00651402456685e-139	Erythrocytes 1	C9orf78
MPP1	4.90306013396263e-141	0.320787747296025	0.549	0.32	9.18588316097899e-137	Erythrocytes 1	MPP1
BAG1	5.85820018542557e-132	0.27673301804582	0.378	0.19	1.09753380473948e-127	Erythrocytes 1	BAG1
C7orf73	2.68156968550453e-131	0.348719172732222	0.642	0.433	5.02392080579274e-127	Erythrocytes 1	C7orf73
FIS1	4.25349260481856e-109	0.297525746793549	0.532	0.34	7.96891839512758e-105	Erythrocytes 1	FIS1
EIF2AK1	2.52891560727021e-107	0.296744672718379	0.42	0.242	4.73792339022074e-103	Erythrocytes 1	EIF2AK1
REXO2	2.16797209028339e-106	0.253871456970063	0.374	0.202	4.06169571114594e-102	Erythrocytes 1	REXO2
CAT	3.82982561278347e-91	0.299308228150709	0.491	0.319	7.17517828554983e-87	Erythrocytes 1	CAT
PIM1	4.64437317456181e-46	0.374906613111986	0.452	0.351	8.70123314254155e-42	Erythrocytes 1	PIM1
CA11	0	3.43061000273599	0.811	0.354	0	Erythrocytes 2	CA1
AHSP1	0	3.21205187165548	0.832	0.386	0	Erythrocytes 2	AHSP
HBM1	0	3.01295870463743	0.808	0.376	0	Erythrocytes 2	HBM
HBD1	0	2.97594844564943	0.856	0.529	0	Erythrocytes 2	HBD
PRDX2	0	2.92639667700732	0.849	0.424	0	Erythrocytes 2	PRDX2
GYPA1	0	2.91297770014272	0.782	0.182	0	Erythrocytes 2	GYPA
CA2	0	2.74622284208579	0.786	0.133	0	Erythrocytes 2	CA2
BLVRB1	0	2.45312314218237	0.822	0.268	0	Erythrocytes 2	BLVRB
GYPB1	0	2.43727083310303	0.761	0.161	0	Erythrocytes 2	GYPB
HEMGN1	0	2.2816878383044	0.781	0.204	0	Erythrocytes 2	HEMGN
SLC4A11	0	2.19632120508066	0.751	0.187	0	Erythrocytes 2	SLC4A1
SLC25A371	0	1.95140138773623	0.811	0.303	0	Erythrocytes 2	SLC25A37
TFRC	0	1.86403684012622	0.726	0.13	0	Erythrocytes 2	TFRC
HMBS1	0	1.85255241269674	0.784	0.179	0	Erythrocytes 2	HMBS
MGST3	0	1.7061077325031	0.756	0.181	0	Erythrocytes 2	MGST3
ALAS21	0	1.62963601045154	0.779	0.241	0	Erythrocytes 2	ALAS2
IFI271	0	1.58850378361907	0.719	0.241	0	Erythrocytes 2	IFI27
UROD	0	1.58533343692566	0.805	0.227	0	Erythrocytes 2	UROD
GYPC1	0	1.55356753317415	0.826	0.388	0	Erythrocytes 2	GYPC
RHAG1	0	1.55254809039252	0.737	0.074	0	Erythrocytes 2	RHAG
CD36	0	1.51005892664849	0.713	0.084	0	Erythrocytes 2	CD36
TFDP1	0	1.25615706328174	0.688	0.179	0	Erythrocytes 2	TFDP1
CPOX	0	1.24712926922913	0.688	0.074	0	Erythrocytes 2	CPOX
UBAC1	0	1.2351329646989	0.677	0.103	0	Erythrocytes 2	UBAC1
SNCA1	0	1.20877801496566	0.766	0.242	0	Erythrocytes 2	SNCA
CAT1	0	1.20125869756423	0.804	0.313	0	Erythrocytes 2	CAT
RFESD	0	1.20095464900376	0.69	0.07	0	Erythrocytes 2	RFESD
KLF11	0	1.19642056646556	0.697	0.084	0	Erythrocytes 2	KLF1
FECH1	0	1.19106170958075	0.718	0.155	0	Erythrocytes 2	FECH
MINPP1	0	1.19062766722675	0.681	0.064	0	Erythrocytes 2	MINPP1
MYL41	0	1.17678910452921	0.623	0.086	0	Erythrocytes 2	MYL4
RHCE	0	1.14329147101353	0.6	0.05	0	Erythrocytes 2	RHCE
OAT	0	1.12710991565624	0.67	0.144	0	Erythrocytes 2	OAT
EPB421	0	1.11620850125014	0.663	0.106	0	Erythrocytes 2	EPB42
SMIM11	0	1.11177830015828	0.666	0.097	0	Erythrocytes 2	SMIM1
RAD23A	0	1.05925987093845	0.813	0.426	0	Erythrocytes 2	RAD23A
STOM1	0	1.02185432796059	0.665	0.156	0	Erythrocytes 2	STOM
SLC25A391	0	1.0134783102773	0.788	0.379	0	Erythrocytes 2	SLC25A39
TMEM56	0	0.972434665620996	0.567	0.031	0	Erythrocytes 2	TMEM56
FAM210B1	0	0.971072616299464	0.681	0.145	0	Erythrocytes 2	FAM210B
GCLM	0	0.962075773801894	0.587	0.098	0	Erythrocytes 2	GCLM
TSPO21	0	0.913219556626805	0.514	0.057	0	Erythrocytes 2	TSPO2
SLC2A11	0	0.903795517728473	0.621	0.143	0	Erythrocytes 2	SLC2A1
GYPE	0	0.900923060936021	0.552	0.036	0	Erythrocytes 2	GYPE
UROS	0	0.900881170212165	0.615	0.163	0	Erythrocytes 2	UROS
HAGH1	0	0.884211446420691	0.67	0.195	0	Erythrocytes 2	HAGH
CENPF	0	0.86075962365276	0.423	0.093	0	Erythrocytes 2	CENPF
SELENBP11	0	0.844825197118459	0.584	0.107	0	Erythrocytes 2	SELENBP1
TESC1	0	0.829241760523843	0.572	0.079	0	Erythrocytes 2	TESC
TPM1	0	0.828751687362633	0.533	0.068	0	Erythrocytes 2	TPM1
SPTA1	0	0.824193347569197	0.556	0.087	0	Erythrocytes 2	SPTA1
CMAS	0	0.779249470351834	0.594	0.147	0	Erythrocytes 2	CMAS
MBOAT2	0	0.758653215407553	0.515	0.058	0	Erythrocytes 2	MBOAT2
NFE21	0	0.748779249024855	0.55	0.077	0	Erythrocytes 2	NFE2
EIF2AK11	0	0.740988010857586	0.683	0.239	0	Erythrocytes 2	EIF2AK1
ALAD	0	0.731843120278517	0.529	0.068	0	Erythrocytes 2	ALAD
STRADB1	0	0.727860087683916	0.62	0.173	0	Erythrocytes 2	STRADB
DMTN1	0	0.724536214959663	0.53	0.091	0	Erythrocytes 2	DMTN
ABCB10	0	0.721792743796994	0.482	0.045	0	Erythrocytes 2	ABCB10
LGALS31	0	0.721620399014155	0.495	0.112	0	Erythrocytes 2	LGALS3
PTMS	0	0.719204379838445	0.523	0.116	0	Erythrocytes 2	PTMS
HES6	0	0.718700677463723	0.393	0.05	0	Erythrocytes 2	HES6
ANK1	0	0.718133589637148	0.483	0.046	0	Erythrocytes 2	ANK1
GATA1	0	0.697825182054757	0.474	0.043	0	Erythrocytes 2	GATA1
NFIA	0	0.694564119635995	0.425	0.022	0	Erythrocytes 2	NFIA
LINC00152	0	0.690203841979673	0.472	0.058	0	Erythrocytes 2	LINC00152
PRC1	0	0.681321377455756	0.42	0.068	0	Erythrocytes 2	PRC1
SOX6	0	0.64751873800124	0.408	0.027	0	Erythrocytes 2	SOX6
CTSL	0	0.646207356621824	0.449	0.058	0	Erythrocytes 2	CTSL
HEBP1	0	0.636544337250201	0.444	0.071	0	Erythrocytes 2	HEBP1
HBQ11	0	0.621035634355418	0.543	0.108	0	Erythrocytes 2	HBQ1
GFI1B	0	0.606387611080334	0.403	0.02	0	Erythrocytes 2	GFI1B
KCNH2	0	0.59547010114852	0.268	0.011	0	Erythrocytes 2	KCNH2
TRIM10	0	0.593003518620518	0.424	0.033	0	Erythrocytes 2	TRIM10
TUBG1	0	0.589352192198712	0.409	0.088	0	Erythrocytes 2	TUBG1
EPOR	0	0.575616984964509	0.469	0.105	0	Erythrocytes 2	EPOR
DNAJA4	0	0.566777274451528	0.38	0.022	0	Erythrocytes 2	DNAJA4
RSAD2	0	0.565343102168611	0.38	0.078	0	Erythrocytes 2	RSAD2
TAL1	0	0.544095447739303	0.427	0.041	0	Erythrocytes 2	TAL1
TRAK21	0	0.541366756058135	0.402	0.065	0	Erythrocytes 2	TRAK2
SMIM5	0	0.539629873125501	0.402	0.05	0	Erythrocytes 2	SMIM5
RHD	0	0.539620199658658	0.341	0.021	0	Erythrocytes 2	RHD
CDKN3	0	0.527957890578211	0.361	0.071	0	Erythrocytes 2	CDKN3
ADD2	0	0.522680082125704	0.346	0.014	0	Erythrocytes 2	ADD2
DLGAP5	0	0.508343113090368	0.348	0.059	0	Erythrocytes 2	DLGAP5
TFR2	0	0.496034847500471	0.359	0.033	0	Erythrocytes 2	TFR2
AQP1	0	0.495252126412701	0.317	0.015	0	Erythrocytes 2	AQP1
CDC27	0	0.482519337632415	0.387	0.075	0	Erythrocytes 2	CDC27
ACKR1	0	0.47880613043589	0.336	0.019	0	Erythrocytes 2	ACKR1
DHRS13	0	0.478588620110271	0.352	0.049	0	Erythrocytes 2	DHRS13
AMMECR1	0	0.475944919837533	0.38	0.048	0	Erythrocytes 2	AMMECR1
JAZF1	0	0.471760924483447	0.38	0.055	0	Erythrocytes 2	JAZF1
CPEB4	0	0.443554188855514	0.354	0.065	0	Erythrocytes 2	CPEB4
TUBB2A	0	0.425164913984895	0.309	0.049	0	Erythrocytes 2	TUBB2A
OSBP2	0	0.420671746006819	0.334	0.035	0	Erythrocytes 2	OSBP2
GCLC	0	0.405736772151343	0.346	0.05	0	Erythrocytes 2	GCLC
KEL	0	0.405099206439827	0.297	0.014	0	Erythrocytes 2	KEL
NPL	0	0.404608603574768	0.323	0.037	0	Erythrocytes 2	NPL
ACHE	0	0.404476904801479	0.296	0.019	0	Erythrocytes 2	ACHE
ERMAP	0	0.40199997383114	0.322	0.029	0	Erythrocytes 2	ERMAP
TMOD1	0	0.401875482558024	0.335	0.042	0	Erythrocytes 2	TMOD1
ANKLE1	0	0.394705999742269	0.313	0.034	0	Erythrocytes 2	ANKLE1
MIR4435-2HG	0	0.391627297854342	0.291	0.036	0	Erythrocytes 2	MIR4435-2HG
YPEL4	0	0.383996437054569	0.304	0.042	0	Erythrocytes 2	YPEL4
RCL1	0	0.367031540091403	0.295	0.042	0	Erythrocytes 2	RCL1
SLC29A1	0	0.354368308828822	0.261	0.025	0	Erythrocytes 2	SLC29A1
XK	0	0.350401522576209	0.264	0.017	0	Erythrocytes 2	XK
CR1L	0	0.342888184808376	0.268	0.029	0	Erythrocytes 2	CR1L
SNX22	0	0.342430037165246	0.267	0.033	0	Erythrocytes 2	SNX22
NCEH1	0	0.320614706560034	0.251	0.021	0	Erythrocytes 2	NCEH1
CCNA2	1.1622167833852e-306	0.584479447301922	0.39	0.084	2.17741314367217e-302	Erythrocytes 2	CCNA2
GLRX51	4.98575496639736e-306	0.8106126713564	0.738	0.325	9.34081192954545e-302	Erythrocytes 2	GLRX5
CAST	3.02717185655847e-305	0.679860229857789	0.436	0.108	5.67140647326229e-301	Erythrocytes 2	CAST
BSG1	5.81381048600667e-305	0.97056309133836	0.828	0.464	1.08921739455335e-300	Erythrocytes 2	BSG
HTRA2	3.02527148021766e-301	0.555902194793199	0.477	0.128	5.66784611818779e-297	Erythrocytes 2	HTRA2
LXN	8.10428950708022e-298	0.379919921046381	0.294	0.049	1.51833863915148e-293	Erythrocytes 2	LXN
HMMR	2.1164416792112e-297	0.545342914346114	0.326	0.06	3.96515348600218e-293	Erythrocytes 2	HMMR
ACSL6	2.31260585203778e-295	0.363570407046019	0.268	0.041	4.33266706379278e-291	Erythrocytes 2	ACSL6
HBB1	1.75804612094883e-294	1.9394127726519	0.973	0.887	3.29369940759763e-290	Erythrocytes 2	HBB
TANGO2	2.72751564796868e-292	0.455813510362545	0.41	0.096	5.11000056646931e-288	Erythrocytes 2	TANGO2
PIGQ	6.88503717735126e-292	0.422924404893725	0.363	0.075	1.28991171517676e-287	Erythrocytes 2	PIGQ
PIP5K1B	8.47756250498728e-290	0.323828522199366	0.279	0.045	1.58827133530937e-285	Erythrocytes 2	PIP5K1B
SRI	2.94688229396321e-287	0.760629856572378	0.558	0.191	5.52098397774007e-283	Erythrocytes 2	SRI
SLC14A11	2.96601112154203e-287	0.349033313623537	0.289	0.049	5.556821836209e-283	Erythrocytes 2	SLC14A1
RGCC	8.54443062992606e-285	0.633464786996618	0.597	0.199	1.60079907851665e-280	Erythrocytes 2	RGCC
HMGN5	2.12491699940935e-277	0.436516142585567	0.294	0.053	3.98103199839342e-273	Erythrocytes 2	HMGN5
HK1	2.43239497580722e-276	0.539464858358156	0.457	0.124	4.55709198717482e-272	Erythrocytes 2	HK1
SLC1A5	1.5542929491744e-269	0.548969810772419	0.495	0.147	2.91196784027824e-265	Erythrocytes 2	SLC1A5
FTH1	1.43002557290368e-268	0.954748729074655	1	0.994	2.67915291083505e-264	Erythrocytes 2	FTH1
FAM117A	1.04195164321258e-262	0.406753271520969	0.301	0.058	1.95209640355878e-258	Erythrocytes 2	FAM117A
ANKH	3.21364571858498e-260	0.300176531327534	0.256	0.042	6.02076525376896e-256	Erythrocytes 2	ANKH
RILP	1.63208588349096e-259	0.341769118033933	0.297	0.056	3.05771290272032e-255	Erythrocytes 2	RILP
BOLA3	1.05964598386253e-256	0.510444884328913	0.399	0.103	1.98524675076646e-252	Erythrocytes 2	BOLA3
TSTA3	1.26548293649698e-253	0.607792473194135	0.561	0.201	2.37088228152709e-249	Erythrocytes 2	TSTA3
DAAM1	3.8897552491951e-253	0.427515915611021	0.319	0.067	7.28745645936701e-249	Erythrocytes 2	DAAM1
PPME1	5.22321450346476e-253	0.368927620258989	0.334	0.072	9.78569237224124e-249	Erythrocytes 2	PPME1
NUDT41	2.26647045912388e-252	0.715086241625349	0.629	0.25	4.24623240516859e-248	Erythrocytes 2	NUDT4
NUSAP1	1.07419018377503e-251	0.901737791572037	0.467	0.143	2.01249530930251e-247	Erythrocytes 2	NUSAP1
CCNB2	3.63059374551527e-250	0.548363816862243	0.377	0.092	6.80191738222285e-246	Erythrocytes 2	CCNB2
HBA11	5.5174612348187e-249	1.70030957009187	0.934	0.752	1.03369636234328e-244	Erythrocytes 2	HBA1
CENPE	6.61025012828645e-248	0.420895934856049	0.256	0.044	1.23843036153447e-243	Erythrocytes 2	CENPE
RNF123	4.69902333062652e-247	0.333135706646192	0.3	0.06	8.80362020992878e-243	Erythrocytes 2	RNF123
KLF3	1.37987742584479e-246	0.546645126230909	0.5	0.16	2.58520035732022e-242	Erythrocytes 2	KLF3
PTTG11	3.70224512683723e-243	0.871716191806884	0.54	0.191	6.93615624512955e-239	Erythrocytes 2	PTTG1
RRM2	5.48671899142087e-242	0.812493360233623	0.379	0.098	1.0279368030427e-237	Erythrocytes 2	RRM2
FBXO71	1.45280662654253e-241	0.665620157568111	0.709	0.33	2.72183321482743e-237	Erythrocytes 2	FBXO7
LEPROT	1.45249443572915e-237	0.496234443259589	0.446	0.132	2.72124832533856e-233	Erythrocytes 2	LEPROT
BTG3	1.44728668087824e-235	0.416187813262229	0.338	0.079	2.71149159662539e-231	Erythrocytes 2	BTG3
LMNA	6.27380780481388e-234	0.404170011250387	0.282	0.056	1.17539789223188e-229	Erythrocytes 2	LMNA
HBA21	5.98079277062415e-231	1.51531055257217	0.948	0.796	1.12050152557643e-226	Erythrocytes 2	HBA2
MAP2K31	9.08344649212156e-230	0.581378961948628	0.577	0.22	1.70178370029897e-225	Erythrocytes 2	MAP2K3
DPM2	2.17309202845996e-229	0.521508715743254	0.519	0.18	4.07128791531973e-225	Erythrocytes 2	DPM2
CDK1	5.49638901972296e-228	0.785249680237213	0.398	0.113	1.0297484828451e-223	Erythrocytes 2	CDK1
TMEM14B	1.91802565407522e-225	1.00293659068607	0.633	0.312	3.59342106290993e-221	Erythrocytes 2	TMEM14B
KMT5A	4.09475325463813e-222	0.346075057325639	0.268	0.053	7.67152022256454e-218	Erythrocytes 2	KMT5A
MKI67	5.30009165603797e-221	0.552679457112338	0.39	0.106	9.92972171758713e-217	Erythrocytes 2	MKI67
TSPAN17	7.01686124650867e-215	0.371906440281664	0.307	0.071	1.3146089545334e-210	Erythrocytes 2	TSPAN17
RBX1	3.77666671222784e-214	0.692790873128571	0.833	0.546	7.07558508535885e-210	Erythrocytes 2	RBX1
MPC2	9.56771207934095e-214	0.691812842570849	0.539	0.218	1.79251085806453e-209	Erythrocytes 2	MPC2
TNS1	5.51969856984172e-206	0.372826938864215	0.33	0.083	1.03411552705985e-201	Erythrocytes 2	TNS1
ZFYVE21	1.61699356826223e-203	0.318706055388431	0.299	0.069	3.02943745013929e-199	Erythrocytes 2	ZFYVE21
